mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_loss,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13.452013206481933,0.06423050654908183,0.01022496223449707,0.0002879065445919785,0.01,huber,1,6,2000,"{'learning_rate': 0.01, 'loss': 'huber', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 2000}",0.8418103001875784,0.8493323691183714,0.9116392583872078,0.8923611150434405,0.7646046577058873,0.8519495400884971,0.05086204893435901,16
3.3802771091461183,0.021140462647913104,0.004223680496215821,3.717085576925652e-05,0.1,huber,2,8,500,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 500}",0.8557634768345679,0.8354174718986829,0.9104441634827078,0.874291451715153,0.7834453144057905,0.8518723756673804,0.042193451003555794,17
14.309769630432129,0.13408459159091918,0.011460161209106446,0.0007151584654468697,0.01,huber,2,8,2000,"{'learning_rate': 0.01, 'loss': 'huber', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 2000}",0.845540771499971,0.8408717228527514,0.9113628410761406,0.8910376223463453,0.7704770357865461,0.8518579987123509,0.04870181909639142,18
13.902008676528931,0.14562427301997666,0.010739994049072266,0.0007785991174960649,0.1,huber,1,4,2000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 2000}",0.8348731220188554,0.8586039064407631,0.9055070103115784,0.8838617454507589,0.7723456140040548,0.8510382796452021,0.045946292959277046,19
6.75973162651062,0.11985756847198631,0.00614461898803711,0.00021667407012197063,0.1,huber,2,8,1000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 1000}",0.8583464834656451,0.8324584700676203,0.9111190100061062,0.8733559553871899,0.7795830725267701,0.8509725982906662,0.0438456771697755,20
8.750529670715332,0.14034398925695643,0.011070871353149414,0.0005668238252394675,0.01,ls,1,6,2000,"{'learning_rate': 0.01, 'loss': 'ls', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 2000}",0.8710080679484514,0.8370710044561425,0.9038135307143083,0.9004198457345298,0.7344182690211738,0.8493461435749212,0.062295350824073684,21
3.4475754737854003,0.08259345191091715,0.0042343616485595705,5.030720154048977e-05,0.1,huber,2,6,500,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 500}",0.8514054274299913,0.8220252920668336,0.9069582562973464,0.8806996982880007,0.7846136824201287,0.8491404713004602,0.04299523351336639,22
6.77993483543396,0.10160259801189045,0.006360101699829102,0.00039583212656209825,0.1,huber,2,6,1000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 1000}",0.8584479042484354,0.8184263650373456,0.9073375764568345,0.8801298893524161,0.7806755149306424,0.8490034500051348,0.04486555045454839,23
3.495201253890991,0.03188266000278505,0.004294347763061523,0.00011257906172032265,0.1,huber,1,8,500,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 500}",0.8392362745697589,0.8517437592084784,0.9097321278968956,0.8908043579225549,0.7523636146314219,0.8487760268458219,0.05454758364274001,24
13.531442880630493,0.0854885946615921,0.010170269012451171,0.00022408304616777767,0.1,huber,2,8,2000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 2000}",0.8537671817811966,0.830246811605444,0.9110519826202408,0.8720856038990431,0.7755464966681709,0.848539615314819,0.04506031321020782,25
13.50306339263916,0.2161815989918133,0.010164594650268555,0.0006990903152885423,0.1,huber,2,6,2000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 2000}",0.8591194631392423,0.8170117400946065,0.9066686240228237,0.8794679904616712,0.7797977349915476,0.8484131105419783,0.04509290904694476,26
8.607110786437989,0.15453148340921105,0.01145939826965332,0.0007600222247317478,0.01,ls,1,8,2000,"{'learning_rate': 0.01, 'loss': 'ls', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 2000}",0.8690239202354046,0.831638805355629,0.903857342761506,0.9003154240695086,0.7370289998376652,0.8483728984519427,0.06144999244744646,27
8.715668869018554,0.38144177961293607,0.010839128494262695,0.00032669232527071787,0.01,ls,1,2,2000,"{'learning_rate': 0.01, 'loss': 'ls', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000}",0.8753917470431809,0.8275153743907007,0.908367941062075,0.8996701225240483,0.7291025435431657,0.8480095457126341,0.06575807518237854,28
4.351659202575684,0.1595779109050401,0.007137012481689453,0.00021193415737683581,0.01,ls,1,2,1000,"{'learning_rate': 0.01, 'loss': 'ls', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",0.8709095078826926,0.8297545272216804,0.9056204341255182,0.8999691176953104,0.7334218719027938,0.847935091765599,0.06325626107199046,29
8.727667760848998,0.12926409759536442,0.012909603118896485,0.0026696992778445735,0.01,ls,1,4,2000,"{'learning_rate': 0.01, 'loss': 'ls', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 2000}",0.8664374274433787,0.8339720700671245,0.9035246547098765,0.8993852268569278,0.7354698568478224,0.847757847185026,0.06151892439996176,30
6.800488996505737,0.027751330918054238,0.006329202651977539,0.00012048804119961452,0.1,huber,1,6,1000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 1000}",0.8239471853457927,0.8557296537678102,0.9093884401755048,0.890194283153221,0.7577959352556256,0.8474110995395907,0.05352050604357461,31
6.848545122146606,0.04565394715989227,0.00674891471862793,0.00026140737510910893,0.01,huber,1,8,1000,"{'learning_rate': 0.01, 'loss': 'huber', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 1000}",0.8279280022797932,0.837311794806265,0.9005513421878715,0.8853291695554215,0.7851358836404916,0.8472512384939686,0.04152427529743241,32
4.325922584533691,0.055351918325841534,0.0073277950286865234,0.00040773327415141855,0.01,ls,1,6,1000,"{'learning_rate': 0.01, 'loss': 'ls', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 1000}",0.8662712481420713,0.8344660746723718,0.9007540227350765,0.9002184598519776,0.7337804647530648,0.8470980540309124,0.06175563910584787,33
89.74960889816285,162.76826581532453,0.17472686767578124,0.3277766577268902,0.01,huber,2,2,1000,"{'learning_rate': 0.01, 'loss': 'huber', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",0.8311910322826384,0.8230759006252084,0.9036828355542048,0.8878567273912166,0.7886523980298219,0.846891778776618,0.04268228228966459,34
7.183385992050171,0.17018726749775717,0.007072925567626953,0.0005315261474308056,0.01,huber,2,4,1000,"{'learning_rate': 0.01, 'loss': 'huber', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 1000}",0.8311910322826384,0.8230759006252084,0.9036828355542048,0.8878567273912166,0.7886523980298219,0.846891778776618,0.04268228228966459,34
6.9443272113800045,0.08084839932885378,0.006685447692871094,9.824204119448405e-05,0.01,huber,1,4,1000,"{'learning_rate': 0.01, 'loss': 'huber', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 1000}",0.8329934265867968,0.8384061793944028,0.9062781626341389,0.8846949751315781,0.7706149408724264,0.8465975369238686,0.04698662989003364,36
4.422343969345093,0.17150924376718532,0.00741109848022461,0.0007178162297997974,0.01,ls,1,8,1000,"{'learning_rate': 0.01, 'loss': 'ls', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 1000}",0.8660010541369878,0.8305534552213882,0.9005309551095206,0.9002805501302003,0.735541219134296,0.8465814467464787,0.061250457906083876,37
6.904614067077636,0.030366508142757577,0.006731271743774414,0.0001453528404791162,0.01,huber,2,6,1000,"{'learning_rate': 0.01, 'loss': 'huber', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 1000}",0.8305612981987088,0.8309179571181117,0.8994329239823522,0.886847147993986,0.7847039676690657,0.8464926589924449,0.041821952155411145,38
4.411652898788452,0.11503744774688225,0.007149887084960937,0.00013620003512318166,0.01,ls,1,4,1000,"{'learning_rate': 0.01, 'loss': 'ls', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 1000}",0.8634030799781255,0.8346226657825199,0.9009440005923246,0.8992106703483217,0.7336606478273944,0.8463682129057372,0.061484927761963515,39
6.866470193862915,0.04375309623396763,0.0068210124969482425,0.0002779586253140467,0.01,huber,1,6,1000,"{'learning_rate': 0.01, 'loss': 'huber', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 1000}",0.8321950886665396,0.8390414638122525,0.9015485636166498,0.887649197674156,0.7694147187826892,0.8459698065104574,0.046743119558872684,40
7.195142555236816,0.19501684948458162,0.007042121887207031,0.00033435267304017665,0.01,huber,2,8,1000,"{'learning_rate': 0.01, 'loss': 'huber', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 1000}",0.8274492446005608,0.8259906654564936,0.9024905476863186,0.8857703685703292,0.7870045722379988,0.8457410797103403,0.042420498552288056,41
14.053262901306152,0.37239419541370505,0.010665798187255859,0.0004060563817592099,0.1,huber,1,6,2000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 2000}",0.8232766167555094,0.8543375196449408,0.9091771219416483,0.8882481841616344,0.7526644309752374,0.845540774695794,0.054904641311035195,42
7.111057186126709,0.19062979867918076,0.006644201278686523,0.00011384884343034049,0.01,huber,1,2,1000,"{'learning_rate': 0.01, 'loss': 'huber', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",0.8352444253923723,0.8380064273266105,0.903210517840866,0.8832928418290249,0.7673037642441867,0.8454115953266121,0.04697817666612009,43
6.755350875854492,0.04012498293828893,0.006255626678466797,0.00013536549460735787,0.1,huber,1,8,1000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 1000}",0.8366533086354917,0.8480394345186157,0.9101906133111354,0.8888417377907701,0.7395106951089729,0.8446471578729972,0.0589545425118083,44
12.309362649917603,0.1892074253143381,0.011443328857421876,0.0005310468959298146,0.01,lad,2,6,2000,"{'learning_rate': 0.01, 'loss': 'lad', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 2000}",0.7770825707284409,0.8437757078356716,0.8977546719431262,0.8766286684494629,0.8262090670077119,0.8442901371928826,0.041828898638548453,45
15.988828134536742,3.3647018473181305,0.011499881744384766,0.0019832088782665218,0.1,huber,4,4,2000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 2000}",0.8439499340885224,0.813104347405998,0.9178630425025128,0.8929776731435831,0.7518603639973958,0.8439510722276025,0.058819734652836166,46
13.540384769439697,0.3538497625507104,0.08584413528442383,0.15095018044148634,0.1,huber,4,6,2000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 2000}",0.8439499340885224,0.813104347405998,0.9178630425025128,0.8929776731435831,0.7518603639973958,0.8439510722276025,0.058819734652836166,46
13.327953577041626,0.4281035721101485,0.009651803970336914,0.0006230202672582499,0.1,huber,4,8,2000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 2000}",0.8439499340885224,0.813104347405998,0.9178630425025128,0.8929776731435831,0.7518603639973958,0.8439510722276025,0.058819734652836166,46
13.34795298576355,0.3776848872841019,0.009952783584594727,0.0008615511667664978,0.1,huber,4,2,2000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 2000}",0.8439499340885224,0.813104347405998,0.9178630425025128,0.8929776731435831,0.7518603639973958,0.8439510722276025,0.058819734652836166,46
2.1699756145477296,0.05659776316796636,0.004667758941650391,0.000186982618817303,0.1,ls,1,6,500,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 500}",0.8643845069309861,0.8389832025351851,0.9195412749743215,0.8922891928963441,0.7025378100201949,0.8435471974714062,0.07548450542751373,50
2.1457406520843505,0.10298851807303673,0.004500341415405273,0.00021166244472867654,0.1,ls,2,4,500,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 500}",0.8708830857040559,0.7982203375432828,0.914969759625344,0.8926218478736291,0.7408825014333776,0.843515506435938,0.06457757119018535,51
2.271287775039673,0.21401785921710276,0.0047565937042236325,0.0008202874505881786,0.1,ls,2,2,500,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.8708830857040559,0.7982203375432828,0.914969759625344,0.8926218478736291,0.7408825014333776,0.843515506435938,0.06457757119018535,51
13.568565082550048,0.061785721728338135,0.010587835311889648,0.0004607288023779576,0.1,huber,1,8,2000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 2000}",0.8405018517614136,0.8476101945388372,0.9099820881536563,0.8864603533059238,0.7329263541369635,0.8434961683793588,0.06085700235714142,53
12.457050657272339,0.912831964718544,0.009329700469970703,0.0008291530554834505,0.1,lad,2,4,2000,"{'learning_rate': 0.1, 'loss': 'lad', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 2000}",0.8185366193856938,0.8385897771101056,0.9131294380650559,0.886546757290187,0.7603231553985859,0.8434251494499257,0.05341707982247334,54
12.343745183944701,0.3242811518533283,0.009965658187866211,0.0016488928750430462,0.1,lad,2,2,2000,"{'learning_rate': 0.1, 'loss': 'lad', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 2000}",0.8185366193856938,0.8385897771101056,0.9131294380650559,0.886546757290187,0.7603231553985859,0.8434251494499257,0.05341707982247334,54
12.539778518676759,0.23833041661099189,0.01133275032043457,0.0004142445247939422,0.01,lad,2,4,2000,"{'learning_rate': 0.01, 'loss': 'lad', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 2000}",0.774223628743806,0.8455737508194288,0.8932137484266585,0.8740683743810623,0.8298915368478643,0.8433942078437638,0.04097446195199738,56
12.921384811401367,0.29166734273694633,0.012115144729614257,0.0009759711243552748,0.01,lad,2,2,2000,"{'learning_rate': 0.01, 'loss': 'lad', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 2000}",0.774223628743806,0.8455737508194288,0.8932137484266585,0.8740683743810623,0.8298915368478643,0.8433942078437638,0.04097446195199738,56
4.225173997879028,0.1788890724498897,0.006807756423950195,0.000649963967105149,0.1,ls,2,4,1000,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 1000}",0.8708458722817478,0.798159687516481,0.915715542331174,0.8919684780736357,0.7394527583750554,0.8432284677156188,0.06510495899509529,58
4.345461511611939,0.12794061175321833,0.007344865798950195,0.0006628618386338134,0.1,ls,2,2,1000,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",0.8708458722817478,0.798159687516481,0.915715542331174,0.8919684780736357,0.7394527583750554,0.8432284677156188,0.06510495899509529,58
6.166701126098633,0.16951421740367875,0.005975008010864258,0.00020699637794174684,0.1,lad,2,2,1000,"{'learning_rate': 0.1, 'loss': 'lad', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",0.8095351744478765,0.8340406151334139,0.906764482250061,0.8848910682939822,0.7808453132198007,0.8432153306690269,0.046655994637582576,60
5.959587907791137,0.0662940885594388,0.006023216247558594,0.00017894119820202183,0.1,lad,2,4,1000,"{'learning_rate': 0.1, 'loss': 'lad', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 1000}",0.8095351744478765,0.8340406151334139,0.906764482250061,0.8848910682939822,0.7808453132198007,0.8432153306690269,0.046655994637582576,60
2.0875605583190917,0.04461842916991962,0.004539966583251953,0.00034241612916013035,0.1,ls,2,6,500,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 500}",0.866372310483982,0.8113250070130102,0.9069565583159264,0.8978132225441326,0.7334328905729932,0.8431799977860088,0.06426397165994559,62
3.5163286209106444,0.021713121340920998,0.004191923141479492,6.191568460646667e-05,0.1,huber,1,2,500,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.8277275830082399,0.8351910903110191,0.9111336178150373,0.8862666166914883,0.7544242603654954,0.842948633638256,0.05413698227104752,63
8.480437231063842,0.0602925073803038,0.010875606536865234,0.000798495943557252,0.1,ls,2,2,2000,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 2000}",0.8706942571340961,0.7974863672277513,0.9160992619097639,0.8911210452492074,0.7389630112132821,0.8428727885468202,0.06530116975369374,64
8.545098447799683,0.18041146904809727,0.01086893081665039,0.0005020064649383447,0.1,ls,2,4,2000,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 2000}",0.8706942571340961,0.7974863672277513,0.9160992619097639,0.8911210452492074,0.7389630112132821,0.8428727885468202,0.06530116975369374,64
4.197674226760864,0.0409416595407779,0.006930732727050781,0.0005474089454690639,0.1,ls,2,6,1000,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 1000}",0.8655563769360248,0.8092986461773826,0.9077013835175272,0.8975013122507706,0.7325898593308564,0.8425295156425123,0.06479278639018743,66
4.286936664581299,0.09998122241581661,0.007294130325317383,0.0009438110928601311,0.1,ls,1,8,1000,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 1000}",0.8594938162032624,0.8441047343013711,0.9215050416611889,0.8898579820907384,0.6975683741125323,0.8425059896738187,0.07717657162627152,67
8.202033615112304,0.18163054128931114,0.010942983627319335,0.00043494411709161726,0.1,ls,2,6,2000,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 2000}",0.8652387796767148,0.8081149485195697,0.9078206494099408,0.8971641115144957,0.733058905176013,0.8422794788593467,0.06470153983006768,68
4.2351900100708,0.05664845390027811,0.006762838363647461,0.0003787479937137464,0.1,ls,1,6,1000,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 1000}",0.8642570932684184,0.8364197722060562,0.918759108528013,0.8900951214039156,0.70145883517505,0.8421979861162907,0.0754761440532127,69
8.497695875167846,0.18327032373615718,0.011254024505615235,0.0008768112653694552,0.1,ls,1,8,2000,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 2000}",0.8592230296436393,0.843651833110654,0.9219650003902411,0.8895069382065818,0.6963842844187286,0.8421462171539689,0.07765887134754346,70
9.000984191894531,1.2609824463064896,0.014316368103027343,0.006587337529726558,0.1,ls,1,6,2000,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 2000}",0.8643661021508674,0.8357281466462144,0.9188599202530638,0.889721964309199,0.701749731338883,0.8420851729396455,0.07535849451271899,71
2.095577430725098,0.04547691744255711,0.004403591156005859,6.220705793640666e-05,0.1,ls,1,8,500,"{'learning_rate': 0.1, 'loss': 'ls', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 500}",0.8596696694558693,0.8435627884001464,0.9210514485182695,0.8892967570293785,0.6965389411900645,0.8420239209187457,0.07740761078040288,72
7.567525386810303,0.19856188032598357,0.007348299026489258,0.0017991215803572491,0.1,huber,4,4,1000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 1000}",0.8409906225781968,0.8089293891454957,0.9177495315459889,0.8933129994426875,0.748818342162213,0.8419601769749164,0.060247013227783336,73
6.816504716873169,0.3306784458365905,0.006199693679809571,0.00027143812723669436,0.1,huber,4,8,1000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 1000}",0.8409906225781968,0.8089293891454957,0.9177495315459889,0.8933129994426875,0.748818342162213,0.8419601769749164,0.060247013227783336,73
7.009115839004517,0.3157429014886525,0.006332969665527344,0.0003499064922298941,0.1,huber,4,6,1000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 1000}",0.8409906225781968,0.8089293891454957,0.9177495315459889,0.8933129994426875,0.748818342162213,0.8419601769749164,0.060247013227783336,73
6.669927072525025,0.11199292971182041,0.006030941009521484,0.00021917993090885901,0.1,huber,4,2,1000,"{'learning_rate': 0.1, 'loss': 'huber', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000}",0.8409906225781968,0.8089293891454957,0.9177495315459889,0.8933129994426875,0.748818342162213,0.8419601769749164,0.060247013227783336,73
12.29042582511902,0.18772241281443106,0.011484146118164062,0.0006330798166899334,0.01,lad,2,8,2000,"{'learning_rate': 0.01, 'loss': 'lad', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 2000}",0.7675395294377165,0.8376430437268948,0.8987072408521097,0.8754499566588652,0.8284561393837506,0.8415591820118674,0.044900824196802136,77
